Document Title,Topic 0 Weight,Topic 1 Weight,Topic 2 Weight,Topic 3 Weight,Topic 4 Weight,Topic 5 Weight,Topic 6 Weight,Topic 7 Weight,Topic 8 Weight,Topic 9 Weight,Topic 10 Weight,Topic 11 Weight,Topic 12 Weight,Topic 13 Weight,Topic 14 Weight
Voyant分析用最終版_0156,4.484305,4.484305,4.932736,4.484305,4.484305,4.484305,4.484305,4.484305,4.484305,25.112107,4.484305,4.484305,16.143498,4.484305,4.484305
Voyant分析用最終版_0157,3.492647,1.838235,1.838235,1.838235,6.066176,1.838235,1.838235,25.183824,5.698529,38.97059,2.573529,1.838235,2.022059,1.838235,3.125
Voyant分析用最終版_0158,0.869565,0.869565,0.869565,2.782609,8.521739,1.043478,0.869565,59.04348,0.869565,19.913043,0.869565,0.869565,0.869565,0.869565,0.869565
Voyant分析用最終版_0159,0.869565,39.913043,0.869565,9.304348,0.869565,0.869565,0.956522,1.826087,5.043478,5.391304,19.217391,0.869565,1.217391,11.913043,0.869565
Voyant分析用最終版_0160,4.609929,3.546099,3.546099,3.546099,28.014183,3.900709,3.546099,3.546099,3.546099,13.475177,3.546099,7.446808,10.638298,3.546099,3.546099
Voyant分析用最終版_0161,0.971817,2.915452,1.068999,5.928085,6.025267,0.971817,0.971817,13.799806,7.385811,15.354714,25.461614,2.721088,13.022351,2.429543,0.971817
Voyant分析用最終版_0162,0.869565,62.608695,0.869565,9.130435,0.869565,0.869565,1.73913,0.869565,0.869565,3.304348,2.347826,0.956522,0.869565,12.956522,0.869565
Voyant分析用最終版_0163,1.579779,1.579779,1.579779,1.579779,1.579779,1.579779,1.579779,7.740916,60.03159,7.898894,3.317536,3.00158,3.791469,1.579779,1.579779
Voyant分析用最終版_0164,0.869565,8.173913,0.869565,20.086956,2.956522,0.869565,17.652173,5.913043,15.478261,2.695652,0.869565,20.956522,0.869565,0.869565,0.869565
Voyant分析用最終版_0165,2.192982,2.192982,4.166667,6.798246,2.192982,2.192982,6.140351,3.289474,7.894737,33.77193,10.307018,8.991228,2.192982,2.192982,5.482456
Voyant分析用最終版_0166,7.901908,2.724796,2.724796,2.724796,16.076294,2.724796,2.724796,11.989101,2.997275,27.520436,2.724796,6.26703,2.724796,2.724796,5.449591
Voyant分析用最終版_0167,3.816794,3.816794,3.816794,4.580153,22.900763,4.580153,3.816794,3.816794,3.816794,25.19084,3.816794,4.580153,3.816794,3.816794,3.816794
Voyant分析用最終版_0168,3.322259,3.322259,3.322259,3.322259,42.524916,3.322259,3.322259,3.322259,3.322259,12.292359,3.322259,3.322259,5.315615,3.322259,3.322259
Voyant分析用最終版_0169,3.289474,3.289474,3.289474,5.263158,17.105263,3.289474,3.289474,10.197368,4.276316,20.394737,3.289474,3.289474,3.289474,3.289474,13.157895
Voyant分析用最終版_0170,3.533569,4.946997,3.533569,8.480565,3.533569,3.533569,3.533569,3.533569,3.533569,27.561837,3.533569,3.533569,3.533569,9.187279,14.487633
Voyant分析用最終版_0171,2.977668,2.48139,2.48139,2.48139,2.48139,2.48139,2.48139,2.48139,22.828785,3.225806,24.069479,5.210918,16.873449,4.962779,2.48139
Voyant分析用最終版_0172,3.90625,4.296875,3.90625,3.90625,9.375,3.90625,3.90625,3.90625,3.90625,26.953125,3.90625,3.90625,3.90625,5.46875,14.84375
Voyant分析用最終版_0173,1.834862,1.834862,3.486238,3.669725,17.247707,1.834862,1.834862,36.14679,17.614679,2.201835,1.834862,1.834862,1.834862,1.834862,4.954128
Voyant分析用最終版_0174,2.695418,2.695418,3.234501,5.660377,2.695418,3.234501,2.695418,33.42318,11.320755,13.207547,2.695418,2.695418,2.964959,2.695418,8.086254
Voyant分析用最終版_0175,3.436426,9.27835,3.436426,3.436426,3.436426,3.780069,3.436426,33.333334,3.436426,14.432989,3.436426,3.436426,3.436426,3.436426,4.810997
Voyant分析用最終版_0176,5.308057,3.696682,0.947867,2.085308,4.64455,0.947867,0.947867,48.909953,10.42654,14.50237,0.947867,0.947867,0.947867,0.947867,3.791469
Voyant分析用最終版_0177,0.869565,0.869565,1.217391,3.826087,10.173913,0.869565,0.869565,56.43478,3.391304,11.565217,0.869565,0.869565,0.869565,1.043478,6.26087
Voyant分析用最終版_0178,0.869565,7.826087,0.869565,39.391303,0.869565,0.869565,0.869565,13.913043,2.869565,3.130435,2.173913,0.956522,0.869565,21.043478,3.478261
Voyant分析用最終版_0179,3.984064,10.358566,3.984064,12.350598,24.30279,3.984064,3.984064,3.984064,5.976096,7.171315,3.984064,3.984064,3.984064,3.984064,3.984064
Voyant分析用最終版_0180,5.357143,9.285715,3.571429,17.857143,6.785715,3.571429,3.571429,4.642857,4.642857,3.928572,3.928572,3.571429,4.285714,13.214286,11.785714
Voyant分析用最終版_0181,1.24844,2.746567,1.24844,1.24844,1.997503,1.24844,1.373283,22.47191,8.739076,31.33583,16.729088,1.24844,5.867665,1.24844,1.24844
Voyant分析用最終版_0182,2.123142,2.123142,2.123142,2.123142,2.123142,2.335456,2.123142,6.157112,56.6879,9.129512,4.03397,2.123142,2.123142,2.123142,2.547771
Voyant分析用最終版_0183,2.336449,2.336449,2.336449,2.336449,2.336449,2.336449,2.336449,5.841121,51.16823,8.64486,2.336449,2.336449,8.17757,2.803738,2.336449
Voyant分析用最終版_0184,5.826087,46.521738,0.869565,4.521739,0.869565,0.869565,0.869565,0.869565,0.869565,7.565218,0.869565,6.869565,0.869565,20.869565,0.869565
Voyant分析用最終版_0185,2.434783,6.347826,0.869565,9.478261,24.347825,0.869565,2.086957,3.826087,13.826087,1.565217,0.869565,30.869564,0.869565,0.869565,0.869565
Voyant分析用最終版_0186,1.140351,0.877193,0.877193,5,28.421053,0.964912,0.877193,24.473684,11.31579,20.438597,0.877193,2.017544,0.877193,0.877193,0.964912
Voyant分析用最終版_0187,3.816794,3.816794,3.816794,4.580153,3.816794,3.816794,3.816794,3.816794,12.9771,29.77099,4.198473,3.816794,10.305344,3.816794,3.816794
Voyant分析用最終版_0188,1.74216,1.74216,1.74216,4.703833,1.916376,1.74216,1.74216,1.74216,50.52265,9.756097,12.891985,1.74216,1.74216,4.529617,1.74216
Voyant分析用最終版_0189,2.557545,3.580563,2.557545,3.836317,2.557545,2.557545,2.557545,2.557545,2.557545,36.317137,2.557545,2.557545,13.043478,4.092072,16.112532
Voyant分析用最終版_0190,2.298851,2.298851,2.298851,2.298851,2.298851,2.298851,2.298851,16.781609,25.287357,21.839081,2.298851,2.298851,10.574713,2.298851,2.528736
Voyant分析用最終版_0191,8.590309,2.422908,3.303965,10.352423,2.202643,2.202643,9.911894,2.202643,7.268722,2.202643,4.405286,37.665197,2.202643,2.863436,2.202643
Voyant分析用最終版_0192,3.787879,8.712121,3.787879,3.787879,6.060606,3.787879,3.787879,11.742424,3.787879,15.90909,3.787879,3.787879,3.787879,7.954545,15.530303
Voyant分析用最終版_0193,0.869565,8.695652,3.913043,0.869565,52.26087,0.869565,0.869565,7.565218,5.304348,8.608696,0.869565,3.043478,4.521739,0.869565,0.869565
Voyant分析用最終版_0194,3.184713,3.184713,3.184713,3.184713,11.464968,3.184713,3.184713,3.184713,3.184713,24.522293,14.012739,9.872612,8.280255,3.184713,3.184713
Voyant分析用最終版_0195,2.277904,3.644647,2.277904,2.277904,8.428246,2.277904,2.277904,15.94533,11.617312,37.585422,2.277904,2.277904,2.277904,2.277904,2.277904
Voyant分析用最終版_0196,2.590674,2.590674,2.590674,2.590674,2.590674,2.590674,2.590674,6.476684,47.15026,14.766839,2.849741,2.590674,2.590674,2.849741,2.590674
Voyant分析用最終版_0197,1.97664,0.898473,0.898473,8.625337,0.898473,0.898473,0.898473,8.176101,5.390836,21.473496,10.961366,3.054807,0.98832,24.707997,10.15274
Voyant分析用最終版_0198,2.631579,2.631579,2.631579,2.631579,2.631579,2.631579,3.947368,2.631579,20.263158,27.631578,2.631579,2.631579,18.68421,3.157895,2.631579
Voyant分析用最終版_0199,2.364066,8.747045,2.364066,2.364066,2.364066,2.364066,2.364066,2.364066,2.364066,37.588653,8.983452,2.364066,6.146572,9.219858,8.037825
Voyant分析用最終版_0200,2.650602,10.120482,2.409639,26.746988,2.409639,2.409639,2.409639,4.096386,2.409639,29.39759,2.650602,3.373494,2.409639,2.409639,4.096386
Voyant分析用最終版_0201,1.831502,3.479854,1.831502,4.395605,1.831502,1.831502,1.831502,24.175824,7.509158,16.117217,20.879121,1.831502,7.692308,2.747253,2.014652
Voyant分析用最終版_0202,0.869565,38.52174,0.869565,19.130434,0.869565,1.043478,0.869565,0.869565,4.608696,21.565217,0.869565,3.652174,0.869565,4.521739,0.869565
Voyant分析用最終版_0203,5.304348,8.260869,0.869565,5.304348,24.782608,0.869565,0.869565,0.869565,0.869565,0.869565,1.478261,47.043478,0.869565,0.869565,0.869565
Voyant分析用最終版_0204,2.5,2.5,2.5,13.5,16,2.5,2.5,9.5,6.25,29.25,2.5,2.75,2.5,2.75,2.5
Voyant分析用最終版_0205,2.348337,1.956947,1.956947,3.7182,1.956947,1.956947,1.956947,13.894325,9.001957,32.093933,4.500978,1.956947,12.328767,1.956947,8.414873
Voyant分析用最終版_0206,2.09205,2.09205,2.09205,6.276151,2.09205,2.09205,2.09205,15.481171,3.34728,41.004184,10.878661,2.09205,2.09205,2.09205,4.1841
Voyant分析用最終版_0207,3.636363,3.636363,3.636363,3.636363,10.181818,3.636363,3.636363,14.545454,6.909091,26.909092,3.636363,3.636363,5.090909,3.636363,3.636363
Voyant分析用最終版_0208,2.487562,2.487562,2.487562,2.487562,2.487562,2.487562,2.487562,3.980099,60.44776,2.487562,5.721393,2.487562,2.487562,2.487562,2.487562
Voyant分析用最終版_0209,12.380952,3.809524,3.174603,3.174603,3.174603,3.174603,3.174603,18.095239,3.174603,24.761905,5.714286,3.174603,6.666667,3.174603,3.174603
Voyant分析用最終版_0210,1.926782,12.138728,1.926782,2.697495,7.321773,2.312139,1.926782,7.514451,1.926782,33.71869,1.926782,1.926782,2.11946,5.780347,14.836223
Voyant分析用最終版_0211,3.401361,3.401361,3.401361,3.401361,3.401361,3.401361,3.401361,3.401361,17.006803,24.829932,3.401361,3.401361,17.34694,3.401361,3.401361
Voyant分析用最終版_0212,1.447178,1.447178,1.591896,14.182344,9.696093,1.447178,1.447178,7.380608,38.06078,8.393633,1.447178,9.117221,1.447178,1.447178,1.447178
Voyant分析用最終版_0213,1.915709,1.915709,1.915709,1.915709,2.490421,1.915709,1.915709,10.72797,38.122606,1.915709,25.095785,1.915709,4.40613,1.915709,1.915709
Voyant分析用最終版_0214,3.205128,3.205128,3.525641,23.076923,5.448718,3.205128,3.205128,7.371795,4.166667,25.96154,4.807692,3.205128,3.205128,3.205128,3.205128
Voyant分析用最終版_0215,4.62754,1.580135,1.128668,4.853273,1.128668,1.128668,1.128668,10.722347,4.853273,26.410836,11.851016,1.128668,1.580135,20.20316,7.674944
Voyant分析用最終版_0216,3.636363,3.636363,3.636363,16.727273,3.636363,3.636363,3.636363,7.272727,3.636363,32.363635,3.636363,3.636363,3.636363,3.636363,3.636363
Voyant分析用最終版_0217,5.928854,3.952569,3.952569,7.114624,3.952569,3.952569,3.952569,15.41502,17.786561,3.952569,7.114624,3.952569,9.486166,3.952569,5.533597
Voyant分析用最終版_0218,3.257329,3.908795,3.257329,3.257329,3.257329,3.257329,3.257329,8.469056,5.863192,34.85342,3.257329,3.257329,3.257329,6.840391,10.749186
Voyant分析用最終版_0219,2.086957,0.869565,0.869565,6.869565,0.869565,0.869565,0.869565,57.391304,5.130435,15.130435,3.652174,2.521739,0.869565,0.869565,1.130435
Voyant分析用最終版_0220,0.869565,28.52174,0.869565,37.913042,0.869565,0.869565,1.130435,6.608696,5.73913,10,0.869565,3.130435,0.869565,0.869565,0.869565
Voyant分析用最終版_0221,0.8726,0.8726,0.8726,0.8726,0.8726,0.8726,0.8726,16.753927,42.059338,24.25829,7.329843,0.8726,0.8726,0.8726,0.8726
Voyant分析用最終版_0222,1.133787,1.133787,1.133787,1.133787,1.133787,1.133787,1.133787,29.024944,26.64399,21.995465,9.863946,1.133787,1.133787,1.133787,1.133787
Voyant分析用最終版_0223,0.869565,57.56522,0.869565,17.130435,1.043478,0.869565,0.869565,0.869565,0.869565,4.608696,0.869565,3.304348,0.956522,8.434783,0.869565
Voyant分析用最終版_0224,1.565217,16.173913,2.347826,18.52174,0.869565,0.869565,0.869565,14,12.347826,14,0.869565,3.130435,1.304348,10.782608,2.347826
Voyant分析用最終版_0225,1.862197,1.862197,5.214153,5.027933,31.843576,1.862197,1.862197,12.849163,16.759777,3.538175,1.862197,9.310987,1.862197,1.862197,2.420857
Voyant分析用最終版_0226,3.134796,5.329154,3.448276,12.852664,3.134796,3.134796,3.134796,3.134796,8.777429,10.344828,3.134796,3.134796,3.134796,22.570533,11.598746
Voyant分析用最終版_0227,0.869565,1.043478,0.869565,0.869565,0.869565,0.869565,0.869565,12.347826,42.173913,9.130435,22.956522,0.869565,2,3.391304,0.869565
Voyant分析用最終版_0228,18.623482,2.024291,14.574899,2.024291,7.08502,2.024291,2.024291,4.65587,2.024291,2.024291,9.109312,2.226721,2.226721,18.218623,11.133603
Voyant分析用最終版_0229,3.846154,2.024291,16.59919,4.251012,33.60324,2.024291,2.226721,10.728745,6.680162,5.465587,2.631579,2.024291,2.024291,3.238866,2.631579
Voyant分析用最終版_0230,30.093208,1.331558,1.997337,1.464714,1.331558,1.331558,3.861518,15.712383,11.185086,7.989348,7.989348,4.527297,3.861518,1.331558,5.992011
Voyant分析用最終版_0231,0.869565,34.347826,0.869565,24.173912,10.608695,0.869565,2.608696,0.869565,0.869565,11.913043,0.869565,7.478261,0.869565,1.826087,0.956522
Voyant分析用最終版_0232,5.700713,2.850356,2.375297,2.375297,35.866985,2.375297,2.375297,2.375297,4.750594,25.178146,2.375297,4.275534,2.375297,2.375297,2.375297
Voyant分析用最終版_0233,1.324503,1.324503,1.324503,1.324503,1.324503,1.324503,2.251656,5.562914,47.284767,10.331126,8.874172,5.430464,7.94702,1.456954,2.913907
Voyant分析用最終版_0234,2.159827,6.479482,2.159827,2.591793,31.101513,2.159827,2.159827,3.023758,9.071274,21.166307,2.159827,9.287257,2.159827,2.159827,2.159827
Voyant分析用最終版_0235,1.528662,2.929936,1.273885,13.12102,1.273885,1.273885,1.273885,25.350317,20.254777,20.636943,1.273885,5.987261,1.273885,1.273885,1.273885
Voyant分析用最終版_0236,2.347826,19.478261,0.869565,41.043478,0.869565,0.869565,0.869565,6.695652,4.782608,14.086956,0.869565,0.869565,0.869565,1.565217,3.913043
Voyant分析用最終版_0237,0.869565,34.434783,0.869565,17.73913,0.869565,1.652174,0.869565,0.956522,8.347827,21.130435,4.782608,4.869565,0.869565,0.869565,0.869565
Voyant分析用最終版_0238,4.347826,4.782608,4.347826,4.347826,4.782608,4.347826,8.695652,9.130435,4.347826,28.26087,4.347826,4.347826,5.217391,4.347826,4.347826
Voyant分析用最終版_0239,3.496503,3.496503,3.496503,11.888112,13.286713,3.496503,3.496503,3.496503,3.496503,24.475524,3.496503,3.496503,9.090909,6.293707,3.496503
Voyant分析用最終版_0240,1.061571,1.061571,1.061571,1.380042,1.061571,1.061571,1.061571,19.639066,10.403397,19.745223,38.21656,1.061571,1.061571,1.061571,1.061571
Voyant分析用最終版_0241,0.869565,1.217391,0.869565,0.869565,0.869565,0.869565,0.869565,15.739131,24.782608,22.521739,27.04348,0.869565,0.869565,0.869565,0.869565
Voyant分析用最終版_0242,0.869565,32.347825,1.913044,3.478261,1.043478,0.869565,0.869565,2.347826,2.173913,2.26087,0.869565,0.869565,0.869565,48.347825,0.869565
Voyant分析用最終版_0243,3.242321,1.706485,1.706485,1.877133,1.706485,1.706485,1.706485,2.389079,41.29693,21.501707,11.945392,1.706485,1.877133,3.924915,1.706485
Voyant分析用最終版_0244,2.258727,13.7577,2.053388,9.856263,2.053388,2.053388,28.131416,12.11499,11.088296,3.285421,2.053388,5.13347,2.053388,2.053388,2.053388
Voyant分析用最終版_0245,4.065041,4.065041,4.065041,13.821138,4.065041,4.065041,4.065041,8.536585,4.065041,26.01626,6.097561,4.065041,4.065041,4.878049,4.065041
Voyant分析用最終版_0246,2.824859,2.824859,3.672316,2.824859,8.192091,2.824859,2.824859,3.672316,2.824859,44.63277,3.672316,2.824859,2.824859,2.824859,10.734463
Voyant分析用最終版_0247,3.571429,3.571429,3.571429,3.571429,3.571429,3.571429,3.571429,12.5,20,17.142858,11.071429,3.571429,3.571429,3.571429,3.571429
Voyant分析用最終版_0248,3.267974,3.594771,3.267974,7.189543,4.575163,3.267974,3.267974,10.130719,3.267974,34.96732,3.267974,3.267974,3.267974,3.267974,10.130719
Voyant分析用最終版_0249,3.816794,3.816794,4.198473,3.816794,3.816794,4.961832,3.816794,6.10687,10.687023,17.557251,3.816794,16.793893,9.160306,3.816794,3.816794
Voyant分析用最終版_0250,8.695652,4.347826,5.217391,4.347826,6.086956,4.782608,6.086956,6.956521,16.521738,4.347826,4.347826,4.782608,7.826087,4.347826,11.304348
Voyant分析用最終版_0251,3.30033,3.30033,3.30033,3.30033,3.30033,3.30033,3.30033,9.240924,3.30033,41.584158,3.30033,3.30033,6.60066,3.30033,6.270627
Voyant分析用最終版_0252,3.610108,1.805054,1.805054,1.805054,1.805054,3.429603,13.537906,11.371841,8.844765,40.252706,1.805054,3.249098,1.805054,1.805054,3.068592
Voyant分析用最終版_0253,0.869565,0.869565,0.869565,2.173913,0.869565,0.869565,0.869565,20.521739,41.217393,16.695653,10.695652,0.869565,0.869565,0.869565,0.869565
Voyant分析用最終版_0254,1.142857,1.142857,1.142857,4.114286,1.142857,1.142857,1.142857,32.22857,25.142857,17.485714,9.028571,1.142857,1.142857,1.142857,1.714286
Voyant分析用最終版_0255,6.015038,1.879699,3.195489,1.879699,1.879699,3.195489,1.879699,22.74436,1.879699,15.225564,23.308271,1.879699,9.586466,1.879699,3.571429
Voyant分析用最終版_0256,4.868154,2.028398,4.868154,2.434077,2.028398,3.245436,2.028398,13.793103,17.64706,11.156187,5.679513,3.651116,21.703854,2.839757,2.028398
Voyant分析用最終版_0257,4.83871,3.456221,2.534562,2.764977,2.304148,2.304148,2.304148,10.599078,2.304148,20.276497,11.290322,5.069124,16.820276,5.069124,8.064516
Voyant分析用最終版_0258,3.154574,6.940063,4.100946,3.154574,6.624605,3.154574,3.154574,3.154574,15.457413,3.154574,13.249211,6.940063,21.451104,3.154574,3.154574
Voyant分析用最終版_0259,6.650246,2.463054,10.591133,4.187192,3.694581,2.463054,2.463054,3.940887,3.448276,2.70936,2.463054,2.463054,2.463054,21.428572,28.57143
Voyant分析用最終版_0260,4.484305,4.484305,4.484305,4.484305,11.210762,4.484305,4.484305,4.484305,22.869955,4.484305,10.313901,4.484305,4.484305,6.278027,4.484305
Voyant分析用最終版_0261,6.367041,1.872659,4.11985,12.546816,26.029962,1.872659,1.872659,15.54307,1.872659,9.17603,1.872659,1.872659,1.872659,3.932584,9.17603
Voyant分析用最終版_0262,9.619687,4.250559,2.237137,9.172259,5.592841,6.487696,6.487696,2.237137,2.237137,2.237137,2.237137,8.277405,27.06935,7.606264,4.250559
Voyant分析用最終版_0263,0.869565,36.086956,0.869565,0.869565,0.869565,0.869565,0.869565,1.130435,0.869565,0.869565,0.869565,0.869565,0.869565,50.608695,2.608696
Voyant分析用最終版_0264,21.296297,2.546296,15.50926,2.314815,21.75926,2.314815,2.314815,6.481481,3.703704,2.314815,2.314815,2.314815,2.314815,5.555556,6.944445
Voyant分析用最終版_0265,1.132503,1.132503,1.132503,1.812005,1.132503,1.132503,1.132503,60.02265,9.739524,14.269535,1.132503,2.831257,1.132503,1.132503,1.132503
Voyant分析用最終版_0266,0.869565,0.956522,0.869565,2.782609,0.869565,0.869565,0.869565,47.304347,16.782609,23.217392,0.869565,1.130435,0.869565,0.869565,0.869565
Voyant分析用最終版_0267,8.407871,3.577818,3.398927,3.935599,5.366726,3.041145,1.788909,18.067978,1.788909,23.613596,1.788909,1.788909,1.788909,1.788909,19.856887
Voyant分析用最終版_0268,4.361371,3.115265,3.115265,7.165109,3.426791,4.049844,3.115265,9.968847,4.672897,14.641744,3.115265,3.115265,28.660437,3.115265,4.361371
Voyant分析用最終版_0269,3.067485,14.723927,11.349693,3.067485,31.90184,3.067485,3.374233,3.067485,3.067485,3.067485,6.441718,4.601227,3.067485,3.067485,3.067485
Voyant分析用最終版_0270,0.869565,51.391304,0.869565,15.826087,4.869565,2,0.869565,1.304348,0.869565,7.73913,2.347826,1.478261,0.869565,7.826087,0.869565
